ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
-4.3535545538967804e-14	30.133333333333333	8.0	30.133333333333333	20.266666666666666	-0.0	0	0	39	8	39	26	22	8	22	15	0	0	2.8929030895233154	30	2.8929030895233154	29	3.3333333333333286	
0.0	32.56666666666667	8.0	30.96551724137931	20.79310344827586	-0.0	1	2	43	8.0	39.0	26.0	21	8.0	22.0	15.0	0	0	2.761781930923462	60	5.654685020446777	51	15.0	
0.0	35.166666666666664	8.0	29.833333333333332	20.066666666666666	-0.0	2	3	45	8	39	26	18	8	22	15	0	0	2.9340710639953613	90	8.588756084442139	62	31.111111111111114	
0.0	36.13333333333333	8.0	32.3	21.633333333333333	-0.0	3	4	49	8	39	26	20	8	22	15	0	0	3.338989019393921	120	11.92774510383606	74	38.33333333333333	
0.0	36.56666666666667	8.0	31.689655172413794	21.24137931034483	-0.0	4	6	50	8.0	39.0	26.0	15	8.0	22.0	15.0	0	0	3.2846310138702393	150	15.212376117706299	80	46.666666666666664	
0.0	39.766666666666666	8.0	31.966666666666665	21.433333333333334	-0.0	5	7	50	8	39	26	27	8	22	15	0	0	3.282183885574341	180	18.49456000328064	92	48.88888888888889	
0.0	39.233333333333334	8.0	30.733333333333334	20.633333333333333	-0.0	6	7	50	8	39	26	24	8	22	15	0	0	3.1912479400634766	210	21.685807943344116	97	53.80952380952381	
0.0	38.43333333333333	8.0	31.8	21.333333333333332	-0.0	7	7	46	8	39	26	26	8	22	15	0	0	2.95959210395813	240	24.645400047302246	107	55.416666666666664	
0.0	36.86666666666667	8.0	31.666666666666668	21.266666666666666	-0.0	8	7	47	8	39	26	18	8	22	15	0	0	2.8191471099853516	270	27.464547157287598	114	57.77777777777778	
0.0	34.46666666666667	8.0	31.03448275862069	20.862068965517242	-0.0	9	9	49	8.0	39.0	26.0	11	8.0	22.0	15.0	0	0	2.398108959197998	300	29.862656116485596	124	58.666666666666664	
0.0	37.2	8.0	32.5	21.8	-0.0	10	10	50	8	39	26	25	8	22	15	0	0	2.75603985786438	330	32.618695974349976	135	59.090909090909086	
0.0	35.666666666666664	8.0	31.666666666666668	21.266666666666666	-0.0	11	10	50	8	39	26	21	8	22	15	0	0	2.739915132522583	360	35.35861110687256	147	59.166666666666664	
0.0	35.833333333333336	8.0	30.733333333333334	20.666666666666668	-0.0	12	11	50	8	39	26	19	8	22	15	0	0	2.518747091293335	390	37.877358198165894	158	59.48717948717949	
0.0	35.2	8.0	34.1	22.833333333333332	-0.0	13	12	50	8	39	26	18	8	22	15	0	0	3.1664938926696777	420	41.04385209083557	172	59.04761904761905	
0.0	33.93333333333333	8.0	31.310344827586206	21.03448275862069	-0.0	14	14	50	8.0	39.0	26.0	17	8.0	22.0	15.0	0	0	2.5598630905151367	450	43.60371518135071	179	60.22222222222222	
