ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
1.0	59.5	8.0	61.75	39.75	1	0	0	76	8	81	51	36	8	36	24	0	0	0.13391399383544922	4	0.13391399383544922	4	0.0	
