% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.491500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.745656099e+01 +8.745656099e+01 +2.366065610e+02 +2.366065610e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +8.742945739e+01 +8.742945739e+01 +2.365794574e+02 +2.365794574e+02 +2.5000e-04 +0.0000e+00 +0.0000e+00
8 0 +8.703959152e+01 +8.703959152e+01 +2.361895915e+02 +2.361895915e+02 +1.3889e-04 -5.5556e-04 +5.5556e-04
15 0 +8.511358968e+01 +8.511358968e+01 +2.342635897e+02 +2.342635897e+02 +9.7222e-04 -3.5000e-03 +1.9444e-03
19 0 +8.219323124e+01 +8.219323124e+01 +2.313432312e+02 +2.313432312e+02 +2.0000e-03 -7.8889e-03 +4.6944e-03
20 0 +8.017531105e+01 +8.017531105e+01 +2.293253110e+02 +2.293253110e+02 +2.6667e-03 -1.1000e-02 +6.5833e-03
22 0 +7.719259339e+01 +7.719259339e+01 +2.263425934e+02 +2.263425934e+02 +4.9167e-03 -1.5833e-02 +8.2500e-03
24 0 +7.233573065e+01 +7.233573065e+01 +2.214857307e+02 +2.214857307e+02 +6.7500e-03 -2.3500e-02 +1.3500e-02
25 0 +7.018415049e+01 +7.018415049e+01 +2.193341505e+02 +2.193341505e+02 +7.5556e-03 -2.7222e-02 +1.5222e-02
26 0 +6.415806561e+01 +6.415806561e+01 +2.133080656e+02 +2.133080656e+02 +1.0333e-02 -3.7667e-02 +2.1000e-02
27 0 +6.267699130e+01 +6.267699130e+01 +2.118269913e+02 +2.118269913e+02 +1.2000e-02 -4.0333e-02 +2.1917e-02
28 0 +5.486687488e+01 +5.486687488e+01 +2.040168749e+02 +2.040168749e+02 +1.6667e-02 -5.5000e-02 +2.9583e-02
29 0 +5.142620326e+01 +5.142620326e+01 +2.005762033e+02 +2.005762033e+02 +1.7583e-02 -6.1611e-02 +3.4472e-02
30 0 +4.078261187e+01 +4.078261187e+01 +1.899326119e+02 +1.899326119e+02 +2.3917e-02 -8.4500e-02 +4.7583e-02
31 0 +3.668872465e+01 +3.668872465e+01 +1.858387247e+02 +1.858387247e+02 +2.7194e-02 -9.4611e-02 +5.1944e-02
32 0 +2.402252650e+01 +2.402252650e+01 +1.731725265e+02 +1.731725265e+02 +3.7417e-02 -1.3017e-01 +7.1167e-02
33 0 +2.046604877e+01 +2.046604877e+01 +1.696160488e+02 +1.696160488e+02 +4.1667e-02 -1.4211e-01 +7.7889e-02
34 0 +9.236494086e+00 +9.236494086e+00 +1.583864941e+02 +1.583864941e+02 +5.7333e-02 -1.9433e-01 +1.0633e-01
35 0 +6.177486930e+00 +6.177486930e+00 +1.553274869e+02 +1.553274869e+02 +6.2444e-02 -2.1767e-01 +1.2047e-01
36 0 +5.270166290e+00 +5.270166290e+00 +1.544201663e+02 +1.544201663e+02 +8.5333e-02 -2.9900e-01 +1.6592e-01
41 0 +4.828739867e+00 +4.828739867e+00 +1.539787399e+02 +1.539787399e+02 +6.8664e-02 -2.3594e-01 +1.2958e-01
43 0 +4.721673816e+00 +4.721673816e+00 +1.538716738e+02 +1.538716738e+02 +8.3487e-02 -2.8849e-01 +1.5846e-01
45 0 +4.645369406e+00 +4.645369406e+00 +1.537953694e+02 +1.537953694e+02 +6.8835e-02 -2.3849e-01 +1.3125e-01
47 0 +4.170508510e+00 +4.170508510e+00 +1.533205085e+02 +1.533205085e+02 +7.9498e-02 -2.7665e-01 +1.5284e-01
49 0 +4.155667957e+00 +4.155667957e+00 +1.533056680e+02 +1.533056680e+02 +7.2968e-02 -2.5191e-01 +1.3855e-01
55 0 +4.019001245e+00 +4.019001245e+00 +1.531690012e+02 +1.531690012e+02 +7.7170e-02 -2.6777e-01 +1.4765e-01
76 0 +3.979309567e+00 +3.979309567e+00 +1.531293096e+02 +1.531293096e+02 +7.5122e-02 -2.6119e-01 +1.4426e-01
85 0 +3.873871903e+00 +3.873871903e+00 +1.530238719e+02 +1.530238719e+02 +7.4510e-02 -2.6238e-01 +1.4637e-01
89 0 +3.773843291e+00 +3.773843291e+00 +1.529238433e+02 +1.529238433e+02 +7.1974e-02 -2.5773e-01 +1.4562e-01
92 0 +3.661830488e+00 +3.661830488e+00 +1.528118305e+02 +1.528118305e+02 +7.2434e-02 -2.6213e-01 +1.4933e-01
93 0 +3.602323897e+00 +3.602323897e+00 +1.527523239e+02 +1.527523239e+02 +7.1437e-02 -2.6081e-01 +1.4950e-01
