ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
-0.12548110993374212	27.0	7.0	26.6	18.2	-0.005939258575790252	0	0	34	7	34	23	18	7	17	12	0	0	2.3774709701538086	30	2.3774709701538086	30	0.0	
-0.0027923927167526324	31.233333333333334	7.0	30.689655172413794	20.82758620689655	-0.00011205116472057242	1	2	44	7.0	34.0	23.0	9	7.0	17.0	12.0	0	0	2.9504990577697754	60	5.327970027923584	57	5.0	
-3.583593441025957e-05	29.733333333333334	7.0	32.22222222222222	21.814814814814813	-6.187183356765047e-07	2	6	45	7.0	34.0	23.0	12	7.0	31.0	21.0	0	0	2.563797950744629	90	7.891767978668213	73	18.888888888888886	
-1.3623350596284726e-07	30.6	7.0	30.96551724137931	21.0	-3.148421301446547e-08	3	8	44	7.0	34.0	23.0	12	7.0	17.0	12.0	0	0	2.8441028594970703	120	10.735870838165283	93	22.5	
-1.1102079818433215e-08	33.53333333333333	7.0	29.733333333333334	20.2	-9.297075553860168e-09	4	9	50	7	34	23	14	7	17	12	0	0	3.2857770919799805	150	14.021647930145264	111	26.0	
-4.3209211912180004e-09	34.06666666666667	7.0	29.733333333333334	20.2	-2.617746464039783e-09	5	10	50	7	34	23	18	7	17	12	0	0	2.7946889400482178	180	16.81633687019348	133	26.111111111111114	
-1.959583991369603e-09	32.2	7.0	30.366666666666667	20.6	-1.6530710134077253e-09	6	10	49	7	34	23	17	7	17	12	0	0	2.700537919998169	210	19.51687479019165	149	29.04761904761905	
-4.313937026531086e-10	30.066666666666666	7.0	30.185185185185187	20.48148148148148	-3.102553769451788e-10	7	14	50	7.0	34.0	23.0	14	7.0	17.0	12.0	0	0	2.524369955062866	240	22.041244745254517	165	31.25	
-3.102553769451788e-10	33.43333333333333	7.0	28.966666666666665	19.7	-3.102553769451788e-10	8	15	50	7	34	23	22	7	17	12	0	0	2.528170108795166	270	24.569414854049683	180	33.33333333333334	
-2.745587625564962e-10	32.13333333333333	7.0	28.74074074074074	19.555555555555557	-1.89779303383375e-10	9	19	49	7.0	34.0	23.0	10	7.0	17.0	12.0	0	0	2.050658941268921	300	26.620073795318604	196	34.66666666666667	
-1.1555613608850633e-10	33.0	7.0	30.607142857142858	20.75	-1.0664935601312209e-10	10	22	49	7.0	34.0	23.0	11	7.0	17.0	12.0	0	0	2.2293078899383545	330	28.849381685256958	212	35.75757575757575	
-1.0664935601312209e-10	33.266666666666666	7.0	30.17241379310345	20.482758620689655	-1.0664935601312209e-10	11	24	50	7.0	34.0	23.0	18	7.0	17.0	12.0	0	0	2.536426305770874	360	31.385807991027832	228	36.66666666666667	
-1.0664935601312209e-10	34.166666666666664	7.0	30.714285714285715	20.821428571428573	-1.0664935601312209e-10	12	27	50	7.0	34.0	23.0	7	7.0	20.0	14.0	0	0	2.567440986633301	390	33.95324897766113	244	37.43589743589744	
-1.0664935601312209e-10	37.6	7.0	30.166666666666668	20.466666666666665	-1.0664935601312209e-10	13	27	50	7	34	23	24	7	17	12	0	0	3.022897958755493	420	36.976146936416626	258	38.57142857142857	
-1.0664935601312209e-10	34.63333333333333	7.0	30.166666666666668	20.466666666666665	-1.0664935601312209e-10	14	27	50	7	34	23	23	7	17	12	0	0	3.055785894393921	450	40.03193283081055	277	38.44444444444445	
-1.0256941962438759e-10	34.0	7.0	30.733333333333334	20.833333333333332	-1.0242873216270709e-10	15	27	47	7	34	23	21	7	17	12	0	0	2.78782320022583	480	42.81975603103638	295	38.541666666666664	
-1.016575564468288e-10	30.766666666666666	7.0	29.9	20.3	-1.003255256648572e-10	16	28	45	7	34	23	16	7	17	12	0	0	2.5372138023376465	510	45.35696983337402	309	39.411764705882355	
-1.003255256648572e-10	28.9	7.0	29.482758620689655	20.03448275862069	-1.003255256648572e-10	17	30	42	7.0	34.0	23.0	14	7.0	17.0	12.0	0	0	2.394435167312622	540	47.751405000686646	330	38.888888888888886	
-1.003255256648572e-10	29.6	7.0	28.653846153846153	19.5	-1.003255256648572e-10	18	35	44	7.0	34.0	23.0	9	7.0	17.0	12.0	0	0	2.2032358646392822	570	49.95464086532593	341	40.17543859649123	
-1.003255256648572e-10	30.266666666666666	7.0	26.428571428571427	18.071428571428573	-1.003255256648572e-10	19	38	45	7.0	31.0	21.0	15	7.0	17.0	12.0	0	0	2.122671127319336	600	52.077311992645264	351	41.5	
-7.226749569137306e-11	32.0	7.0	27.566666666666666	18.8	-5.0811355123414614e-11	20	39	47	7	34	23	18	7	17	12	0	0	2.5310020446777344	630	54.608314037323	366	41.9047619047619	
-4.248575437819799e-11	31.1	7.0	28.896551724137932	19.655172413793103	-2.666711296228641e-11	21	41	47	7.0	34.0	23.0	17	7.0	17.0	12.0	0	0	2.4818029403686523	660	57.09011697769165	377	42.87878787878788	
-2.666711296228641e-11	31.366666666666667	7.0	28.535714285714285	19.428571428571427	-2.666711296228641e-11	22	44	49	7.0	31.0	21.0	14	7.0	17.0	12.0	0	0	3.032705068588257	690	60.12282204627991	388	43.768115942028984	
-2.666711296228641e-11	31.033333333333335	7.0	27.233333333333334	18.6	-2.666711296228641e-11	23	44	46	7	34	23	17	7	17	12	0	0	2.573715925216675	720	62.69653797149658	400	44.44444444444444	
-2.666711296228641e-11	29.866666666666667	7.0	25.6	17.566666666666666	-2.666711296228641e-11	24	45	49	7	34	23	13	7	17	12	0	0	2.1761937141418457	750	64.87273168563843	415	44.666666666666664	
-1.9185097954732555e-11	30.666666666666668	7.0	25.807692307692307	17.692307692307693	-1.2228884571641174e-11	25	50	49	7.0	34.0	23.0	11	7.0	17.0	12.0	0	0	2.007683277130127	780	66.88041496276855	430	44.87179487179487	
-9.83838196096561e-12	33.56666666666667	7.0	24.2	16.666666666666668	-5.3188564663742e-12	26	50	48	7	31	21	18	7	17	12	0	0	2.13805890083313	810	69.01847386360168	441	45.55555555555556	
-5.288303128736516e-12	34.96666666666667	7.0	25.2	17.3	-4.860556401808935e-12	27	50	49	7	34	23	18	7	17	12	0	0	2.1355042457580566	840	71.15397810935974	449	46.54761904761905	
-4.860556401808935e-12	35.1	7.0	27.533333333333335	18.8	-4.860556401808935e-12	28	50	46	7	34	23	18	7	17	12	0	0	2.4489567279815674	870	73.60293483734131	459	47.241379310344826	
-4.8464639708830266e-12	34.766666666666666	7.0	28.033333333333335	19.133333333333333	-4.437783474031676e-12	29	50	49	7	34	23	23	7	17	12	0	0	2.3181350231170654	900	75.92106986045837	471	47.66666666666667	
-2.2378924110658514e-12	31.2	7.0	28.285714285714285	19.285714285714285	-1.2829737272568309e-12	30	53	49	7.0	34.0	23.0	10	7.0	17.0	12.0	0	0	2.0320451259613037	930	77.95311498641968	481	48.27956989247312	
-2.2378924110658514e-12	31.2	7.0	28.285714285714285	19.285714285714285	-1.2829737272568309e-12	30	53	49	7.0	34.0	23.0	10	7.0	17.0	12.0	0	0	2.0320451259613037	930	77.95311498641968	481	48.27956989247312	
