ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
-0.8159794346818313	31.366666666666667	8.0	31.366666666666667	21.066666666666666	-0.007854498599965343	0	0	39	8	39	26	22	8	22	15	0	0	3.8000500202178955	30	3.8000500202178955	30	0.0	
-0.0019890336354459696	32.1	8.0	29.59259259259259	19.925925925925927	-0.0006064705064656728	1	4	47	8.0	39.0	26.0	17	8.0	22.0	15.0	0	0	3.1815779209136963	60	6.981627941131592	49	18.33333333333333	
-0.0003113307283324238	34.06666666666667	8.0	27.925925925925927	18.85185185185185	-0.00018630749332304575	2	8	50	8.0	39.0	26.0	12	8.0	22.0	15.0	0	0	2.7687430381774902	90	9.750370979309082	59	34.44444444444444	
-0.00010741602267037596	35.46666666666667	8.0	25.88888888888889	17.555555555555557	-4.178062992155063e-05	3	12	50	8.0	39.0	26.0	6	8.0	22.0	15.0	0	0	2.563778877258301	120	12.314149856567383	66	44.99999999999999	
-2.1497546811103756e-05	36.5	8.0	26.333333333333332	17.833333333333332	-1.2556400694752057e-05	4	13	50	8	39	26	19	8	22	15	0	0	3.015876054763794	150	15.330025911331177	71	52.666666666666664	
-3.072625568112386e-06	33.666666666666664	8.0	28.1	18.966666666666665	-7.508163446523497e-07	5	13	49	8	39	26	19	8	22	15	0	0	3.118682861328125	180	18.4487087726593	83	53.888888888888886	
-2.138744684465621e-07	35.766666666666666	8.0	27.866666666666667	18.8	-4.504011785755324e-08	6	13	49	8	39	26	22	8	22	15	0	0	3.150548219680786	210	21.599256992340088	90	57.142857142857146	
-3.569602554283809e-08	36.36666666666667	8.0	26.9	18.166666666666668	-1.5469340031160073e-08	7	14	47	8	39	26	20	8	22	15	0	0	2.8174407482147217	240	24.41669774055481	96	60.0	
-1.42619826171142e-08	37.166666666666664	8.0	28.6	19.266666666666666	-1.1444815317673829e-08	8	15	50	8	39	26	17	8	22	15	0	0	3.052351236343384	270	27.469048976898193	104	61.48148148148148	
-1.0147586800475968e-08	33.96666666666667	8.0	28.1	18.933333333333334	-7.759926479167234e-09	9	16	46	8	39	26	17	8	22	15	0	0	3.0463860034942627	300	30.515434980392456	107	64.33333333333333	
