1,100000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,10000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan
3,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
